,Village,Village Latitude,Village Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
246,Guridih,23.359220504760746,85.61184692382812,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
247,Guridih,23.359220504760746,85.61184692382812,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
248,Guridih,23.359220504760746,85.61184692382812,Jungli Restaurant,23.412612289634342,85.41143571889907,Indian Restaurant
249,Gutidih,23.39986991882324,85.66545104980469,Swarnrekha,23.522962,85.70367,Dhaba
250,Gutidih,23.39986991882324,85.66545104980469,HDFC Bank,23.536451,85.720508,ATM
251,Gutidih,23.39986991882324,85.66545104980469,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
252,Gutidih,23.39986991882324,85.66545104980469,Muri,23.376867,85.867236,Light Rail Station
253,Gutidih,23.39986991882324,85.66545104980469,Axis Bank ATM,23.573150634766,85.58911895752,ATM
254,Hahe,23.378610610961914,85.4938735961914,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
255,Hahe,23.378610610961914,85.4938735961914,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
256,Hahe,23.378610610961914,85.4938735961914,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
257,Hahe,23.378610610961914,85.4938735961914,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
258,Hahe,23.378610610961914,85.4938735961914,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
259,Hahe,23.378610610961914,85.4938735961914,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
260,Hahe,23.378610610961914,85.4938735961914,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
261,Hahe,23.378610610961914,85.4938735961914,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
262,Hahe,23.378610610961914,85.4938735961914,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
263,Hahe,23.378610610961914,85.4938735961914,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
264,Hahe,23.378610610961914,85.4938735961914,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
265,Hahe,23.378610610961914,85.4938735961914,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
266,Hahe,23.378610610961914,85.4938735961914,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
267,Hahe,23.378610610961914,85.4938735961914,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
268,Hapatbera,23.346569061279297,85.59272003173828,Canteen,23.41284706430992,85.44221878051758,Food Court
269,Hapatbera,23.346569061279297,85.59272003173828,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
270,Hapatbera,23.346569061279297,85.59272003173828,Hostel IV,23.416174795809084,85.43749809265137,Fraternity House
271,Hapatbera,23.346569061279297,85.59272003173828,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
272,Hapatbera,23.346569061279297,85.59272003173828,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
273,Hapatbera,23.346569061279297,85.59272003173828,Jungli Restaurant,23.412612289634342,85.41143571889907,Indian Restaurant
274,Hapatbera,23.346569061279297,85.59272003173828,The Royal Retreat,23.39922736254346,85.3906835796376,Resort
275,Haratu,23.47825050354004,85.59893035888672,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
276,Haratu,23.47825050354004,85.59893035888672,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
277,Haratu,23.47825050354004,85.59893035888672,Canteen,23.41284706430992,85.44221878051758,Food Court
278,Haratu,23.47825050354004,85.59893035888672,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
279,Haratu,23.47825050354004,85.59893035888672,Hostel IV,23.416174795809084,85.43749809265137,Fraternity House
280,Haratu,23.47825050354004,85.59893035888672,Jungli Restaurant,23.412612289634342,85.41143571889907,Indian Restaurant
281,Hesal,23.39953994750977,85.46569061279297,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
282,Hesal,23.39953994750977,85.46569061279297,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
283,Hesal,23.39953994750977,85.46569061279297,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
284,Hesal,23.39953994750977,85.46569061279297,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
285,Hesal,23.39953994750977,85.46569061279297,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
286,Hesal,23.39953994750977,85.46569061279297,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
287,Hesal,23.39953994750977,85.46569061279297,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
288,Hesal,23.39953994750977,85.46569061279297,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
289,Hesal,23.39953994750977,85.46569061279297,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
290,Hesal,23.39953994750977,85.46569061279297,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
291,Hesal,23.39953994750977,85.46569061279297,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
292,Hesal,23.39953994750977,85.46569061279297,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
293,Hesal,23.39953994750977,85.46569061279297,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
294,Hesal,23.39953994750977,85.46569061279297,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
295,Hesal,23.39953994750977,85.46569061279297,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
296,Hesatu,23.462200164794922,85.60974884033203,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
297,Hesatu,23.462200164794922,85.60974884033203,Canteen,23.41284706430992,85.44221878051758,Food Court
298,Hesatu,23.462200164794922,85.60974884033203,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
299,Hesatu,23.462200164794922,85.60974884033203,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
300,Hesatu,23.462200164794922,85.60974884033203,Hostel IV,23.416174795809084,85.43749809265137,Fraternity House
301,Hesatu,23.462200164794922,85.60974884033203,Jungli Restaurant,23.412612289634342,85.41143571889907,Indian Restaurant
302,Heslabera,23.35024070739746,85.56503295898438,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
303,Heslabera,23.35024070739746,85.56503295898438,Canteen,23.41284706430992,85.44221878051758,Food Court
304,Heslabera,23.35024070739746,85.56503295898438,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
305,Heslabera,23.35024070739746,85.56503295898438,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
306,Hundru,23.43771934509277,85.68135070800781,HDFC Bank,23.536451,85.720508,ATM
307,Hundru,23.43771934509277,85.68135070800781,Axis Bank ATM,23.573150634766,85.58911895752,ATM
308,Hundru,23.43771934509277,85.68135070800781,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
309,Id,23.376190185546875,85.43927764892578,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
310,Id,23.376190185546875,85.43927764892578,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
311,Id,23.376190185546875,85.43927764892578,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
312,Id,23.376190185546875,85.43927764892578,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
313,Id,23.376190185546875,85.43927764892578,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
314,Id,23.376190185546875,85.43927764892578,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
315,Id,23.376190185546875,85.43927764892578,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
316,Id,23.376190185546875,85.43927764892578,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
317,Id,23.376190185546875,85.43927764892578,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
318,Id,23.376190185546875,85.43927764892578,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
319,Id,23.376190185546875,85.43927764892578,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
320,Id,23.376190185546875,85.43927764892578,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
321,Id,23.376190185546875,85.43927764892578,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
322,Id,23.376190185546875,85.43927764892578,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
323,Id,23.376190185546875,85.43927764892578,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
324,Ikarhatu,23.376220703125,85.65599060058594,Swarnrekha,23.522962,85.70367,Dhaba
325,Ikarhatu,23.376220703125,85.65599060058594,HDFC Bank,23.536451,85.720508,ATM
326,Ikarhatu,23.376220703125,85.65599060058594,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
327,Ikarhatu,23.376220703125,85.65599060058594,Muri,23.376867,85.867236,Light Rail Station
328,Jamuari,23.376190185546875,85.43927764892578,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
329,Jamuari,23.376190185546875,85.43927764892578,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
330,Jamuari,23.376190185546875,85.43927764892578,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
331,Jamuari,23.376190185546875,85.43927764892578,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
332,Jamuari,23.376190185546875,85.43927764892578,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
333,Jamuari,23.376190185546875,85.43927764892578,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
334,Jamuari,23.376190185546875,85.43927764892578,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
335,Jamuari,23.376190185546875,85.43927764892578,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
336,Jamuari,23.376190185546875,85.43927764892578,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
337,Jamuari,23.376190185546875,85.43927764892578,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
338,Jamuari,23.376190185546875,85.43927764892578,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
339,Jamuari,23.376190185546875,85.43927764892578,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
340,Jamuari,23.376190185546875,85.43927764892578,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
341,Jamuari,23.376190185546875,85.43927764892578,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
342,Jamuari,23.376190185546875,85.43927764892578,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
343,Janum,23.397279739379886,85.50834655761719,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
344,Janum,23.397279739379886,85.50834655761719,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
345,Janum,23.397279739379886,85.50834655761719,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
346,Janum,23.397279739379886,85.50834655761719,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
347,Janum,23.397279739379886,85.50834655761719,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
348,Janum,23.397279739379886,85.50834655761719,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
349,Janum,23.397279739379886,85.50834655761719,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
350,Janum,23.397279739379886,85.50834655761719,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
351,Janum,23.397279739379886,85.50834655761719,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
352,Janum,23.397279739379886,85.50834655761719,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
353,Janum,23.397279739379886,85.50834655761719,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
354,Janum,23.397279739379886,85.50834655761719,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
355,Janum,23.397279739379886,85.50834655761719,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
356,Jaradih,23.374309539794922,85.6528091430664,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
357,Jaradih,23.374309539794922,85.6528091430664,Swarnrekha,23.522962,85.70367,Dhaba
358,Jaradih,23.374309539794922,85.6528091430664,HDFC Bank,23.536451,85.720508,ATM
359,Jaradih,23.374309539794922,85.6528091430664,Muri Railway Station,23.376722038171216,85.86697726242322,Platform
360,Jaradih,23.374309539794922,85.6528091430664,Muri,23.376867,85.867236,Light Rail Station
361,Jaradih,23.374309539794922,85.6528091430664,Canteen,23.41284706430992,85.44221878051758,Food Court
362,Jaradih,23.374309539794922,85.6528091430664,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
363,Jaratoli,23.36844062805176,85.60845947265625,Canteen,23.41284706430992,85.44221878051758,Food Court
364,Jaratoli,23.36844062805176,85.60845947265625,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
365,Jaratoli,23.36844062805176,85.60845947265625,Hostel IV,23.416174795809084,85.43749809265137,Fraternity House
366,Jaratoli,23.36844062805176,85.60845947265625,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
367,Jaratoli,23.36844062805176,85.60845947265625,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
368,Jaratoli,23.36844062805176,85.60845947265625,Jungli Restaurant,23.412612289634342,85.41143571889907,Indian Restaurant
369,Jarga,23.32408905029297,85.57041931152344,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
370,Jarga,23.32408905029297,85.57041931152344,Canteen,23.41284706430992,85.44221878051758,Food Court
371,Jarga,23.32408905029297,85.57041931152344,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
372,Jarga,23.32408905029297,85.57041931152344,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
373,Jaspur,29.28318977355957,78.8254623413086,YES Bank ATM,29.2806021,78.8232192,Bank
374,Jaspur,29.28318977355957,78.8254623413086,HDFC Bank,29.277616,78.832035,ATM
375,Jaspur,29.28318977355957,78.8254623413086,Garhwal Tourist Dhaba,29.30220541329818,78.80950191241213,Indian Restaurant
376,Jaspur,29.28318977355957,78.8254623413086,Axis Bank ATM,29.169845581055,78.844253540039,ATM
377,Jaspur,29.28318977355957,78.8254623413086,Kashipur Jn.,29.20454716662578,78.96093712280373,Platform
378,Jaspur,29.28318977355957,78.8254623413086,Nature View Restaurant,29.29819,79.038333,Indian Restaurant
379,Jaspur,29.28318977355957,78.8254623413086,Aliganj Station,29.116315,78.920857,Train Station
380,Jidu,23.34365081787109,85.59638214111328,Canteen,23.41284706430992,85.44221878051758,Food Court
381,Jidu,23.34365081787109,85.59638214111328,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
382,Jidu,23.34365081787109,85.59638214111328,Hostel IV,23.416174795809084,85.43749809265137,Fraternity House
383,Jidu,23.34365081787109,85.59638214111328,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
384,Jidu,23.34365081787109,85.59638214111328,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
385,Jidu,23.34365081787109,85.59638214111328,Jungli Restaurant,23.412612289634342,85.41143571889907,Indian Restaurant
386,Jidu,23.34365081787109,85.59638214111328,The Royal Retreat,23.39922736254346,85.3906835796376,Resort
387,Jonha,23.376190185546875,85.43927764892578,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
388,Jonha,23.376190185546875,85.43927764892578,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
389,Jonha,23.376190185546875,85.43927764892578,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
390,Jonha,23.376190185546875,85.43927764892578,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
391,Jonha,23.376190185546875,85.43927764892578,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
392,Jonha,23.376190185546875,85.43927764892578,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
393,Jonha,23.376190185546875,85.43927764892578,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
394,Jonha,23.376190185546875,85.43927764892578,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
395,Jonha,23.376190185546875,85.43927764892578,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
396,Jonha,23.376190185546875,85.43927764892578,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
397,Jonha,23.376190185546875,85.43927764892578,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
398,Jonha,23.376190185546875,85.43927764892578,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
399,Jonha,23.376190185546875,85.43927764892578,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
400,Jonha,23.376190185546875,85.43927764892578,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
401,Jonha,23.376190185546875,85.43927764892578,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
