,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1523,T. Nagar,13.045390129089355,80.23377990722656,Pothys Boutique,13.044629341824816,80.23968757940209,Boutique
1524,T. Nagar,13.045390129089355,80.23377990722656,Anjappar Chettinad Restaurant,13.040689807663954,80.23772333138557,Indian Restaurant
1525,T. Nagar,13.045390129089355,80.23377990722656,Nalas Aappakadai,13.041497266859265,80.23841299523404,Indian Restaurant
1526,T. Nagar,13.045390129089355,80.23377990722656,RMKV,13.040838089040061,80.23197068284948,Clothing Store
1527,T. Nagar,13.045390129089355,80.23377990722656,Rathna Stores [Firm],13.040634889468945,80.23701469128235,Miscellaneous Shop
1528,T. Nagar,13.045390129089355,80.23377990722656,Barbeque Factory,13.052610205559722,80.23581180476444,BBQ Joint
1529,T. Nagar,13.045390129089355,80.23377990722656,Grill Box,13.045428775760142,80.23567590302974,BBQ Joint
1530,T. Nagar,13.045390129089355,80.23377990722656,New Andhra Mess,13.040462853047455,80.23941215112978,Indian Restaurant
1531,T. Nagar,13.045390129089355,80.23377990722656,Courtallam Border Rahmath Kadai,13.042555,80.235877,South Indian Restaurant
1532,T. Nagar,13.045390129089355,80.23377990722656,Kumaran Silks,13.040522762359249,80.23263223324241,Boutique
1533,T. Nagar,13.045390129089355,80.23377990722656,Vani Mahal,13.043745581603593,80.23958578043343,Music Venue
1534,T. Nagar,13.045390129089355,80.23377990722656,The Chennai Silks,13.039144054434413,80.23182476330034,Clothing Store
1535,T. Nagar,13.045390129089355,80.23377990722656,Pothys,13.040564386036817,80.23180550505643,Clothing Store
1536,T. Nagar,13.045390129089355,80.23377990722656,Lalitha Jewellery,13.04074107384067,80.23195979095257,Jewelry Store
1537,T. Nagar,13.045390129089355,80.23377990722656,Cafe Coffee Day,13.044602112161886,80.24055060018958,Coffee Shop
1538,T. Nagar,13.045390129089355,80.23377990722656,Nalli 100,13.040535902515586,80.23184039888355,Clothing Store
1539,T. Nagar,13.045390129089355,80.23377990722656,Sea Shell Restaurant,13.039834675873085,80.24078422036601,Restaurant
1540,Thiruvanmiyur,12.937458992004395,80.26013946533203,Domino's Pizza,12.936427245886579,80.25249942605834,Pizza Place
1541,Thiruvanmiyur,12.937458992004395,80.26013946533203,Blue Lagoon Beach Resort,12.939820690874072,80.25690946291853,Beach
1542,Thiruvanmiyur,12.937458992004395,80.26013946533203,Marrybrown,12.941102148188916,80.25359923449314,Burger Joint
1543,Thiruvanmiyur,12.937458992004395,80.26013946533203,Adyar Ananda Bhavan,12.936100578352203,80.25259742936892,Fast Food Restaurant
1544,Thiruvanmiyur,12.937458992004395,80.26013946533203,Hub At Ecr,12.933881,80.25195,Bistro
1545,Thiruvanmiyur,12.937458992004395,80.26013946533203,Dindigul thalappakatti,12.936442067146272,80.25238811629436,Indian Restaurant
1546,Saidapet,13.020259857177734,80.2213134765625,Adyar Ananda Bhavan,13.015292746629676,80.22513364891849,Breakfast Spot
1547,Saidapet,13.020259857177734,80.2213134765625,Hot Breads,13.014779618936569,80.2242724866144,Bakery
1548,Saidapet,13.020259857177734,80.2213134765625,Saidapet Railway Station,13.023616596185127,80.22382315407164,Train Station
1549,Saidapet,13.020259857177734,80.2213134765625,Wangs Kitchen,13.015265882179063,80.2249146221417,Chinese Restaurant
1550,Saidapet,13.020259857177734,80.2213134765625,French Loaf,13.015460534266111,80.22469375409547,Food & Drink Shop
1551,Saidapet,13.020259857177734,80.2213134765625,Data Udipi,13.020142851307906,80.22486342347904,South Indian Restaurant
1552,Saidapet,13.020259857177734,80.2213134765625,Ponnusamy Hotel,13.013826884290419,80.22319058308287,Indian Restaurant
1553,Saidapet,13.020259857177734,80.2213134765625,Domino's Pizza,13.0134597265888,80.22258645595525,Pizza Place
1554,Saidapet,13.020259857177734,80.2213134765625,Sugam Medicals,13.025046081582278,80.22169589996338,Pharmacy
1555,Saidapet,13.020259857177734,80.2213134765625,The Checkers,13.013975806489757,80.22296286677961,Hotel
1556,Saidapet,13.020259857177734,80.2213134765625,Wangs Kitchen (CIT Nagar),13.023882917037737,80.22811486413839,Chinese Restaurant
1557,Saidapet,13.020259857177734,80.2213134765625,west saidapet bus stand,13.025858346128585,80.21565850380755,Bus Station
1558,Saidapet,13.020259857177734,80.2213134765625,The Ramada Plaza,13.011928,80.222494,Hotel
1559,Saidapet,13.020259857177734,80.2213134765625,Fabelle,13.011711,80.220698,Dessert Shop
1560,Guindy,13.004070281982422,80.22013854980469,ITC Grand Chola,13.010439604308148,80.22066861391068,Hotel
1561,Guindy,13.004070281982422,80.22013854980469,"Ottimo Cucina Italiana, ITC Grand Chola",13.01044420875714,80.22093812212667,Italian Restaurant
1562,Guindy,13.004070281982422,80.22013854980469,Peshawri,13.010535658080318,80.22025150360636,Indian Restaurant
1563,Guindy,13.004070281982422,80.22013854980469,Park Hyatt Chennai,13.010554074303402,80.22346128754975,Hotel
1564,Guindy,13.004070281982422,80.22013854980469,The Flying Elephant,13.010472168307471,80.22353622486264,Restaurant
1565,Guindy,13.004070281982422,80.22013854980469,Pan Asian,13.010991401989187,80.22040826985709,Asian Restaurant
1566,Guindy,13.004070281982422,80.22013854980469,Madras Pavilion,13.01111721192126,80.22041892204294,Indian Restaurant
1567,Guindy,13.004070281982422,80.22013854980469,"Cafe Mercara Express, ITC Grand Chola",13.010800762587756,80.22028568902097,Coffee Shop
1568,Guindy,13.004070281982422,80.22013854980469,Royal Vega,13.010837660086912,80.22029921499646,Vegetarian / Vegan Restaurant
1569,Guindy,13.004070281982422,80.22013854980469,The Dining Room,13.010504321873237,80.22348437359791,Restaurant
1570,Guindy,13.004070281982422,80.22013854980469,Avartana,13.011179,80.22063,South Indian Restaurant
1571,Guindy,13.004070281982422,80.22013854980469,"Residents Lounge, ITC Grand Chola",13.010474151994957,80.22026285752449,Lounge
1572,Guindy,13.004070281982422,80.22013854980469,The Cheroot - the Malt and Cigar Bar,13.01102351738511,80.22032642930193,Whisky Bar
1573,Guindy,13.004070281982422,80.22013854980469,"Lemon Tree Hotel, Chennai",13.010896633877293,80.2246218677563,Hotel
1574,Guindy,13.004070281982422,80.22013854980469,SDAT Aquatic Complex,13.00598862428652,80.22033734185717,Gym Pool
1575,Guindy,13.004070281982422,80.22013854980469,Madras Race Club,13.008739108472758,80.21473251002706,Pool Hall
1576,Guindy,13.004070281982422,80.22013854980469,Café Coffee Day,13.011393115479036,80.22332125583434,Café
1577,Guindy,13.004070281982422,80.22013854980469,Sphere,13.010943333827342,80.22349783725568,Gym
1578,Guindy,13.004070281982422,80.22013854980469,Guindy Railway Station,13.00832146797664,80.21254821421093,Train
1579,Guindy,13.004070281982422,80.22013854980469,Citrus Café,13.010969,80.224568,Indian Restaurant
1580,Guindy,13.004070281982422,80.22013854980469,The Ramada Plaza,13.011928,80.222494,Hotel
1581,Guindy,13.004070281982422,80.22013854980469,ABT X Travels,13.012232238367874,80.2194676820462,Bus Station
1582,Madipakkam,12.964759826660154,80.20864868164062,Sea Emperor,12.9641604690807,80.21268847924524,Indian Restaurant
1583,Madipakkam,12.964759826660154,80.20864868164062,Himalayas,12.965377223275354,80.20647437899757,Department Store
1584,Madipakkam,12.964759826660154,80.20864868164062,Reliance Fresh,12.965434701753717,80.20519963573082,Convenience Store
1585,Madipakkam,12.964759826660154,80.20864868164062,Heritage Fresh,12.965165212807795,80.20071029663086,Grocery Store
1586,Nanganallur,12.976340293884276,80.18750762939453,Domino's Pizza,12.975,80.19,Pizza Place
1587,Nanganallur,12.976340293884276,80.18750762939453,Ibaco,12.981680768571982,80.18831566095737,Dessert Shop
1588,Nanganallur,12.976340293884276,80.18750762939453,Velan Theatre Complex,12.979868160157462,80.18289399235653,Multiplex
1589,Nanganallur,12.976340293884276,80.18750762939453,Heritage Fresh,12.982391528712464,80.18640313174089,Department Store
1590,Velachery,12.979379653930664,80.21846771240234,Dindigul Thalappakatti,12.977430806587972,80.21957170091156,Indian Restaurant
1591,Velachery,12.979379653930664,80.21846771240234,Sketch,12.976512365191372,80.22005956005228,Accessories Store
1592,Velachery,12.979379653930664,80.21846771240234,Chocolate Room,12.977566038566914,80.21926511461061,Coffee Shop
1593,Velachery,12.979379653930664,80.21846771240234,Pind,12.975746325319161,80.22205748312943,Indian Restaurant
1594,Velachery,12.979379653930664,80.21846771240234,Kebab Court,12.978651113001522,80.219188081838,Indian Restaurant
1595,Velachery,12.979379653930664,80.21846771240234,Murugan Idly Kadai,12.978700357513091,80.21930671795191,Restaurant
1596,Velachery,12.979379653930664,80.21846771240234,Star Briyani,12.978002681177063,80.22405735195898,Indian Restaurant
1597,Velachery,12.979379653930664,80.21846771240234,Andhi Kadai,12.982532470934007,80.22466204618253,Indian Restaurant
1598,Velachery,12.979379653930664,80.21846771240234,Subway - Velachery,12.98741166281699,80.21846365877947,Sandwich Place
1599,Velachery,12.979379653930664,80.21846771240234,McDonald's,12.97230240233985,80.2196723962063,Fast Food Restaurant
1600,Velachery,12.979379653930664,80.21846771240234,Pizza Empire,12.984230748212887,80.21798433787713,Pizza Place
1601,Velachery,12.979379653930664,80.21846771240234,Coal Barbecue,12.986020099389737,80.21807405657898,BBQ Joint
1602,Velachery,12.979379653930664,80.21846771240234,Subway,12.98744893074841,80.21836208714997,Sandwich Place
1603,Velachery,12.979379653930664,80.21846771240234,Peaches,12.985400697450379,80.21802599018375,Vegetarian / Vegan Restaurant
1604,Velachery,12.979379653930664,80.21846771240234,Parfait 3,12.979272013519594,80.22664105039881,Italian Restaurant
1605,Velachery,12.979379653930664,80.21846771240234,Mast Kalandar,12.98471496807116,80.21782093240705,Indian Restaurant
1606,Velachery,12.979379653930664,80.21846771240234,PVR - The Grand Mall Velachery,12.972026159850211,80.2206695894916,Multiplex
1607,Velachery,12.979379653930664,80.21846771240234,Zaitoon Multi Cuisine Restaurant,12.973125354210852,80.21972166521186,Indian Restaurant
1608,Velachery,12.979379653930664,80.21846771240234,Domino's Pizza,12.984,80.215,Pizza Place
1609,Velachery,12.979379653930664,80.21846771240234,Baskin Robbins,12.978027898094403,80.22523377810253,Ice Cream Shop
1610,Velachery,12.979379653930664,80.21846771240234,Domino's Pizza,12.976,80.221,Pizza Place
1611,Velachery,12.979379653930664,80.21846771240234,Amaravathi,12.978691025189399,80.21907513300248,Indian Restaurant
1612,Velachery,12.979379653930664,80.21846771240234,ganga sweets,12.976020232530235,80.22152471263996,Fast Food Restaurant
1613,Velachery,12.979379653930664,80.21846771240234,Hotel Milan,12.97546019976062,80.22064780280124,Restaurant
1614,Velachery,12.979379653930664,80.21846771240234,Ibaco,12.97784500945802,80.22421529900727,Ice Cream Shop
1615,Velachery,12.979379653930664,80.21846771240234,Kumarakom,12.972155501368913,80.2193373490217,South Indian Restaurant
1616,Velachery,12.979379653930664,80.21846771240234,White Pepper,12.979373753666067,80.21849310094836,Chinese Restaurant
1617,Velachery,12.979379653930664,80.21846771240234,Pind Pure Punjabi,12.975786859869732,80.22208104387678,Indian Restaurant
1618,Velachery,12.979379653930664,80.21846771240234,simran Aapa Kadai,12.98104344608113,80.2181556862719,Indian Restaurant
1619,Velachery,12.979379653930664,80.21846771240234,Buhari Restaurant,12.97929845997742,80.22657891619338,Restaurant
1620,Velachery,12.979379653930664,80.21846771240234,Adayar Anandha Bhavan,12.973118705953745,80.21986962112207,Indian Restaurant
1621,Velachery,12.979379653930664,80.21846771240234,Diff42 Lounge,12.975718876202517,80.22121514615944,Bar
1622,Velachery,12.979379653930664,80.21846771240234,Sangeetha Restaurant,12.988376415994844,80.21844661954292,Vegetarian / Vegan Restaurant
1623,Velachery,12.979379653930664,80.21846771240234,KFC,12.97259991305719,80.21939489361446,Fast Food Restaurant
1624,Velachery,12.979379653930664,80.21846771240234,Wang's Kitchen,12.977694293449877,80.22387217228747,Chinese Restaurant
1625,Velachery,12.979379653930664,80.21846771240234,Saravana Stores Velachery,12.974276776631402,80.220152154088,Clothing Store
1626,Velachery,12.979379653930664,80.21846771240234,Hot Chips,12.979839036215692,80.22759950809603,Indian Restaurant
1627,Velachery,12.979379653930664,80.21846771240234,AGS Navalur,12.982198821980866,80.22694392412154,Movie Theater
1628,Taramani,12.983010292053224,80.24124908447266,Ascendas IT Park,12.986094119722662,80.24594379060532,Office
1629,Taramani,12.983010292053224,80.24124908447266,McDonald's,12.986010789898444,80.24590027601332,Fast Food Restaurant
1630,Taramani,12.983010292053224,80.24124908447266,Cafe Coffee Day,12.985506106952192,80.24621608861555,Café
1631,Taramani,12.983010292053224,80.24124908447266,Subway,12.986004315046468,80.24586505326639,Sandwich Place
1632,Taramani,12.983010292053224,80.24124908447266,Planet Yumm,12.98600059250679,80.24588394081164,Food Court
1633,Taramani,12.983010292053224,80.24124908447266,Hotel Saravana Bhavan,12.985501546382297,80.24622573409505,Vegetarian / Vegan Restaurant
1634,Taramani,12.983010292053224,80.24124908447266,Taramani Railway Junction,12.978557495274618,80.24207776133983,Platform
1635,Taramani,12.983010292053224,80.24124908447266,Punjabi Tadka,12.984778623756434,80.24564266204834,Fast Food Restaurant
1636,Taramani,12.983010292053224,80.24124908447266,madras coffee house,12.985117598290328,80.2462215336501,Café
1637,Taramani,12.983010292053224,80.24124908447266,Taramani,12.986052571881716,80.24584582544588,Bus Station
1638,Taramani,12.983010292053224,80.24124908447266,Wang's Kitchen,12.985503617423687,80.24621625078713,Chinese Restaurant
1639,Taramani,12.983010292053224,80.24124908447266,Lucky Da - Punjabi Dhaba,12.976091993380106,80.24376578761687,Indian Restaurant
1640,Taramani,12.983010292053224,80.24124908447266,Aramark Patman's Food Court,12.990754687306692,80.24214310491692,Food Court
1641,Taramani,12.983010292053224,80.24124908447266,Ginger Hotel,12.990996826611793,80.2422356748984,Hotel
1642,Taramani,12.983010292053224,80.24124908447266,Supriya Andhra Mess,12.982137507181415,80.23247170859831,Indian Restaurant
1643,Pallikaranai,12.954890251159668,80.22296142578125,Sathyam Cinemas,12.954581066258536,80.23207960174179,Multiplex
1644,Pallikaranai,12.954890251159668,80.22296142578125,Tasmac,12.950105052747372,80.22631760074917,Bar
1645,Pallikaranai,12.954890251159668,80.22296142578125,fishiee,12.959593772888184,80.21569061279297,Southern / Soul Food Restaurant
1646,Pallikaranai,12.954890251159668,80.22296142578125,step N shop,12.949984550476074,80.23052215576172,Clothing Store
1647,Keelkattalai,12.96487045288086,80.19611358642578,Cafe Cofee Day,12.964909978660877,80.19321938620094,Coffee Shop
1648,Keelkattalai,12.96487045288086,80.19611358642578,Heritage Fresh,12.965165212807795,80.20071029663086,Grocery Store
1649,Keelkattalai,12.96487045288086,80.19611358642578,Adyar Ananda Bhavan,12.96184489092688,80.18747270461486,Indian Restaurant
1650,Keelkattalai,12.96487045288086,80.19611358642578,"Reliance Fresh,Madipakkam",12.962044279594686,80.18759429454803,Department Store
1651,Keelkattalai,12.96487045288086,80.19611358642578,Reliance Fresh,12.965434701753717,80.20519963573082,Convenience Store
1652,Kovilambakkam,12.940400123596193,80.18705749511719,BARTENDER COFFEE,12.941560745239258,80.18302917480469,Coffee Shop
1653,Kovilambakkam,12.940400123596193,80.18705749511719,Nachiyar Restaurant,12.94661719842269,80.18372769847007,Indian Restaurant
1654,Kovilambakkam,12.940400123596193,80.18705749511719,Virgo Comfort Homes,12.947545,80.189245,Hotel
1655,Kovilambakkam,12.940400123596193,80.18705749511719,Gandivas Food Truck,12.931892014258773,80.18802687724113,Food Truck
1656,Kovilambakkam,12.940400123596193,80.18705749511719,juice and bakes,12.94908898128567,80.18872431549002,Bakery
1657,Kovilambakkam,12.940400123596193,80.18705749511719,Sundaram saloon,12.945185,80.194726,Spa
1658,Thoraipakkam,12.935409545898438,80.2347183227539,Sigree,12.930336462658662,80.23185631786234,Asian Restaurant
1659,Thoraipakkam,12.935409545898438,80.2347183227539,KFC,12.935338077737216,80.23374216841916,Fast Food Restaurant
1660,Thoraipakkam,12.935409545898438,80.2347183227539,OMR Food Street,12.936899140149015,80.23461192663534,Food Court
1661,Thoraipakkam,12.935409545898438,80.2347183227539,Satpura,12.927315267809357,80.2311864627044,Indian Restaurant
1662,Thoraipakkam,12.935409545898438,80.2347183227539,Mainland China,12.930354713908429,80.23186050702421,Chinese Restaurant
1663,Thoraipakkam,12.935409545898438,80.2347183227539,Woss Subs & Salads,12.932469056158999,80.23216129081942,Burger Joint
1664,Thoraipakkam,12.935409545898438,80.2347183227539,Thambi Vilas,12.928416,80.231428,South Indian Restaurant
1665,Thoraipakkam,12.935409545898438,80.2347183227539,Baskin Robbins,12.930022077486031,80.23139431801393,Ice Cream Shop
1666,Thoraipakkam,12.935409545898438,80.2347183227539,Domino's Pizza,12.927498035584208,80.23122866913594,Pizza Place
1667,Thoraipakkam,12.935409545898438,80.2347183227539,Mettukuppam bus stop,12.940173166732784,80.23451971139032,Bus Station
1668,Thoraipakkam,12.935409545898438,80.2347183227539,Sigree Global Grill,12.930370692422075,80.23185958540613,Restaurant
1669,Thoraipakkam,12.935409545898438,80.2347183227539,Evoke Bistro,12.930228308862182,80.2319543450036,Whisky Bar
1670,Thoraipakkam,12.935409545898438,80.2347183227539,Cafe Coffee Day,12.927491790165362,80.23117557068461,Café
1671,Thoraipakkam,12.935409545898438,80.2347183227539,Pizza Corner,12.929888,80.231094,Pizza Place
1672,Thoraipakkam,12.935409545898438,80.2347183227539,Nilgiris,12.92824901595574,80.2316221414561,Department Store
1673,Thoraipakkam,12.935409545898438,80.2347183227539,Hotel Saravana Bhavan,12.927722295912167,80.23050026414192,Indian Restaurant
1674,Neelankarai,12.95009994506836,80.25501251220703,Tryst Cafe,12.945763535222783,80.25415590642885,Café
1675,Neelankarai,12.95009994506836,80.25501251220703,Double Roti,12.956352281962301,80.25536339930702,Burger Joint
1676,Neelankarai,12.95009994506836,80.25501251220703,East Coast at Madras Square,12.955899149947799,80.25892641144262,Modern European Restaurant
1677,Neelankarai,12.95009994506836,80.25501251220703,Little Italy,12.958995761305973,80.2556136981041,Italian Restaurant
1678,Neelankarai,12.95009994506836,80.25501251220703,Wang's Kitchen,12.949398659212308,80.25247764752949,Chinese Restaurant
1679,Neelankarai,12.95009994506836,80.25501251220703,Neelankarai Beach,12.94908446318272,80.25753556066974,Beach
1680,Neelankarai,12.95009994506836,80.25501251220703,Tryst Cafe (Baker Street),12.953012710423788,80.25420357860098,American Restaurant
1681,Neelankarai,12.95009994506836,80.25501251220703,Cafe Coffee Day,12.945146561406984,80.25360083577368,Coffee Shop
1682,Neelankarai,12.95009994506836,80.25501251220703,Nilgiris,12.946072598336588,80.25399435312123,Department Store
1683,Neelankarai,12.95009994506836,80.25501251220703,Mayajaal Theatre,12.953333288803844,80.2513397116184,Multiplex
1684,Neelankarai,12.95009994506836,80.25501251220703,Cafe Coffee Day - The Lounge,12.959024149674855,80.25558647588916,Café
1685,Neelankarai,12.95009994506836,80.25501251220703,ID,12.95601,80.255418,South Indian Restaurant
1686,Neelankarai,12.95009994506836,80.25501251220703,Cream Stone,12.9561,80.255025,Ice Cream Shop
1687,Neelankarai,12.95009994506836,80.25501251220703,The Beach Club,12.950306428935402,80.26131927039977,Buffet
1688,Neelankarai,12.95009994506836,80.25501251220703,french loaf neelangarai,12.956314725345212,80.25537414277629,Bakery
1689,Neelankarai,12.95009994506836,80.25501251220703,Cascade,12.956734699088207,80.25540136500672,Food
1690,Neelankarai,12.95009994506836,80.25501251220703,Hot Chips,12.956676457843663,80.25526588194667,Indian Restaurant
1691,Neelankarai,12.95009994506836,80.25501251220703,Eataholics,12.957494258880239,80.2572941780067,Indian Restaurant
1692,Neelankarai,12.95009994506836,80.25501251220703,Namma Veedu Vasantha Bhavan,12.945009613947198,80.25166639334643,Indian Restaurant
1693,Injambakkam,12.92628002166748,80.2503662109375,Food village,12.927866008217412,80.2518460677077,Indian Restaurant
1694,Injambakkam,12.92628002166748,80.2503662109375,GRILLZ,12.927224213177624,80.25151394202992,Restaurant
1695,Injambakkam,12.92628002166748,80.2503662109375,Prarthana Drive-in Theatre,12.930019971515955,80.25256730239464,Indie Movie Theater
1696,Injambakkam,12.92628002166748,80.2503662109375,Kebab Court,12.928873510309321,80.25110558893942,Indian Restaurant
1697,Injambakkam,12.92628002166748,80.2503662109375,Shiraz Iranian Cafe,12.922505,80.252187,Café
1698,Injambakkam,12.92628002166748,80.2503662109375,Omr Food Street -- Meet N Gossip,12.931403,80.25195,Food & Drink Shop
1699,Injambakkam,12.92628002166748,80.2503662109375,Red Dragon,12.93264277023534,80.25186240177935,Chinese Restaurant
1700,Injambakkam,12.92628002166748,80.2503662109375,Hub At Ecr,12.933881,80.25195,Bistro
1701,Injambakkam,12.92628002166748,80.2503662109375,Cheesy Juicy Burger,12.917611572289575,80.25050122275803,Burger Joint
1702,Injambakkam,12.92628002166748,80.2503662109375,Injambakkam Beach,12.917804187076342,80.25313100096227,Beach
1703,Injambakkam,12.92628002166748,80.2503662109375,Basera Bar Be Que,12.931764612334932,80.25252059956875,Indian Restaurant
1704,Chromepet,12.952320098876953,80.14424896240234,Ibaco,12.953713709143612,80.1417980095318,Ice Cream Shop
1705,Chromepet,12.952320098876953,80.14424896240234,Faruuzi,12.957450830086767,80.1437145345084,Indian Restaurant
1706,Chromepet,12.952320098876953,80.14424896240234,Balajee bhavan,12.957775110618044,80.14425064633761,Fast Food Restaurant
1707,Chromepet,12.952320098876953,80.14424896240234,Nalas Aappakadai,12.95187706856693,80.14049489508136,Indian Restaurant
1708,Chromepet,12.952320098876953,80.14424896240234,Daalchini Restaurant,12.95657514345016,80.14341715024011,Indian Restaurant
1709,Chromepet,12.952320098876953,80.14424896240234,Pizza Hut,12.957818799981244,80.14405498515394,Pizza Place
1710,Chromepet,12.952320098876953,80.14424896240234,Anjappar Chettinad Restaurant,12.953787378796253,80.14187760434604,Indian Restaurant
1711,Chromepet,12.952320098876953,80.14424896240234,Vettri Theatres,12.954482977888503,80.14204361776414,Movie Theater
1712,Chromepet,12.952320098876953,80.14424896240234,Chrompet Railway Station,12.951862130717497,80.14093663602219,Train Station
1713,Chromepet,12.952320098876953,80.14424896240234,Chrompet Bus Stop,12.952053341433079,80.1408821184203,Bus Station
1714,Chromepet,12.952320098876953,80.14424896240234,Saravanna Stores,12.955960620173986,80.1434226018407,Shopping Mall
1715,Chromepet,12.952320098876953,80.14424896240234,City Local Electric Train - Chennai,12.951196432113647,80.14050006866455,Light Rail Station
1716,Chromepet,12.952320098876953,80.14424896240234,Buhari Hotel,12.958194370317884,80.14406246153578,Indian Restaurant
1717,Chromepet,12.952320098876953,80.14424896240234,Reliance Trends,12.95807832959515,80.14428518928543,Men's Store
1718,Chromepet,12.952320098876953,80.14424896240234,The Chennai Silks,12.959274,80.14438,Clothing Store
1719,Chromepet,12.952320098876953,80.14424896240234,Reliance Fresh,12.954405260013306,80.13595358404052,Department Store
1720,Pallavaram,13.083620071411133,80.28251647949219,Kakada Ramprasad,13.090415399815164,80.27911076464765,Indian Restaurant
1721,Pallavaram,13.083620071411133,80.28251647949219,Fort Museum,13.080618432998454,80.2877188704723,Museum
1722,Pallavaram,13.083620071411133,80.28251647949219,Hotel Buhari,13.081525548560517,80.27428604106164,Indian Restaurant
1723,Pallavaram,13.083620071411133,80.28251647949219,French Loaf,13.083778760487695,80.2752549307981,Sandwich Place
1724,Pallavaram,13.083620071411133,80.28251647949219,Burma Bazaar,13.08890366314553,80.28991755827279,Video Store
1725,Pallavaram,13.083620071411133,80.28251647949219,Higginbothams,13.08318961077487,80.27516784004308,Bookstore
1726,Pallavaram,13.083620071411133,80.28251647949219,Hotel Saravana Bhavan,13.082935395914943,80.27503183122415,Vegetarian / Vegan Restaurant
1727,Pallavaram,13.083620071411133,80.28251647949219,Parrys,13.088421590690437,80.28328322474236,Market
1728,Pallavaram,13.083620071411133,80.28251647949219,Evening bazaar,13.085633208926515,80.28226544253332,Convenience Store
1729,Pallavaram,13.083620071411133,80.28251647949219,Chennai Central Station,13.082762183168839,80.27490112404834,Train Station
1730,Pallavaram,13.083620071411133,80.28251647949219,Murugan Idli Shop,13.088824190710326,80.28784232861653,Asian Restaurant
1731,Pallavaram,13.083620071411133,80.28251647949219,Delhi Hotel,13.084731336414936,80.27610950407727,Hotel
1732,Pallavaram,13.083620071411133,80.28251647949219,Hotel ShivaSagar,13.085350422131853,80.27541278256314,Indian Restaurant
1733,Pallavaram,13.083620071411133,80.28251647949219,Chennai Central Station Platform 2A,13.085030398648122,80.27533657829953,Platform
1734,Pallavaram,13.083620071411133,80.28251647949219,Central Bus Stand,13.081912004383135,80.27531480564019,Bus Station
1735,Pallavaram,13.083620071411133,80.28251647949219,Chennai Central Platform No.2A,13.085103787192775,80.27514606734033,Platform
1736,Pallavaram,13.083620071411133,80.28251647949219,Chennai - Bangalore Shatabdi,13.086080131586522,80.27528758980813,Moving Target
1737,Pallavaram,13.083620071411133,80.28251647949219,Chennai Port,13.0854794158517,80.2900264027176,Harbor / Marina
1738,Pallavaram,13.083620071411133,80.28251647949219,Chennai Central Platform # 1,13.084625262065519,80.27478137373647,Platform
1739,Pallavaram,13.083620071411133,80.28251647949219,City Tower Hotel Chennai,13.081502797863267,80.27501543100615,Hotel
1740,Pallavaram,13.083620071411133,80.28251647949219,Chennai Park Town MRTS,13.07957900937133,80.27548354360363,Train Station
1741,Pallavaram,13.083620071411133,80.28251647949219,Hotel Anjappar,13.081013085014915,80.27463440721307,Indian Restaurant
1742,Pallavaram,13.083620071411133,80.28251647949219,Dindigul Thalappakatti Biriyani Restaurant,13.08852757749359,80.28999919161954,Indian Restaurant
1743,Tambaram,12.92490005493164,80.12816619873047,Harithakom,12.922797570561409,80.1273279676419,Food
1744,Tambaram,12.92490005493164,80.12816619873047,Gandhi park,12.92664482824767,80.12824773788452,Park
1745,Tambaram,12.92490005493164,80.12816619873047,Captain's Corner,12.92246909574217,80.12875654301327,Tea Room
1746,Tambaram,12.92490005493164,80.12816619873047,Happy Shoppy,12.928737834223856,80.13034866770886,Department Store
1747,Tambaram,12.92490005493164,80.12816619873047,Max Fashions,12.922556435626655,80.1349176835022,Shopping Plaza
1748,Tambaram,12.92490005493164,80.12816619873047,Samukh Yamaha,12.922774,80.1362,Auto Garage
1749,Tambaram,12.92490005493164,80.12816619873047,Sri Krishna Sweets,12.92899266009837,80.12023381200189,Snack Place
1750,Tambaram,12.92490005493164,80.12816619873047,Ponnusamy Hotel,12.932521558246178,80.12328028678894,Indian Restaurant
1751,Perungalathur,12.897700309753418,80.08963775634766,Sangeetha Restaurant,12.897256182594012,80.08950323796503,South Indian Restaurant
1752,Perungalathur,12.897700309753418,80.08963775634766,Food court @ Shriram it gateway,12.900438064909501,80.09253319159717,Cafeteria
1753,Perungalathur,12.897700309753418,80.08963775634766,CDC2 Cafeteria,12.900655987845287,80.09234227236267,Cafeteria
1754,Perungalathur,12.897700309753418,80.08963775634766,Vandalur Railway Station,12.890972624527054,80.08466151355866,Platform
1755,Perungalathur,12.897700309753418,80.08963775634766,Perangalathur railway gate-2,12.90526613022662,80.0945841829748,Train Station
1756,Palavanthangal,12.9868803024292,80.186767578125,Radisson Blu,12.994229309709832,80.18756210803986,Hotel
1757,Palavanthangal,12.9868803024292,80.186767578125,Cinnamon,12.993818476133345,80.18631430192563,Breakfast Spot
1758,Palavanthangal,12.9868803024292,80.186767578125,The Great Kebab Factory,12.994200146772629,80.18749485876432,Indian Restaurant
1759,Palavanthangal,12.9868803024292,80.186767578125,Trident,12.99386026143792,80.18631559670919,Hotel
1760,Palavanthangal,12.9868803024292,80.186767578125,Pazavanthangal Railway Station,12.990334898203882,80.18661563710316,Train Station
1761,Palavanthangal,12.9868803024292,80.186767578125,Ibaco,12.981680768571982,80.18831566095737,Dessert Shop
